#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ASS1	OTC	9606.ENSP00000361471	9606.ENSP00000039007	0	0	0	0	0	0	0.980	0	0.980
ASS1	GADL1	9606.ENSP00000361471	9606.ENSP00000282538	0	0	0	0	0	0	0.800	0	0.800
ASS1	GOT1	9606.ENSP00000361471	9606.ENSP00000359539	0	0	0	0	0	0	0.900	0	0.900
ASS1	IL4I1	9606.ENSP00000361471	9606.ENSP00000472474	0	0	0	0	0	0	0.900	0	0.900
ASS1	CPS1	9606.ENSP00000361471	9606.ENSP00000402608	0	0	0	0	0	0	0.913	0	0.913
ATP6V0A1	MT-ATP6	9606.ENSP00000264649	9606.ENSP00000354632	0	0	0	0	0	0	0.800	0	0.800
BAAT	GGT1	9606.ENSP00000259407	9606.ENSP00000248923	0	0	0	0	0	0	0.900	0	0.900
BAAT	SLC27A5	9606.ENSP00000259407	9606.ENSP00000263093	0	0	0	0	0	0	0.900	0	0.900
BCKDHA	DLD	9606.ENSP00000269980	9606.ENSP00000205402	0	0	0	0	0	0.131	0.977	0	0.979
BCKDHA	PDHX	9606.ENSP00000269980	9606.ENSP00000227868	0	0	0	0	0	0.312	0.633	0	0.736
BCKDHA	SDS	9606.ENSP00000269980	9606.ENSP00000257549	0	0	0	0	0	0	0.800	0	0.800
BCKDHA	OGDH	9606.ENSP00000269980	9606.ENSP00000388183	0	0	0	0	0	0	0.800	0	0.800
BCKDHA	CS	9606.ENSP00000269980	9606.ENSP00000342056	0	0	0	0	0	0.140	0.792	0	0.813
BCKDHA	IL4I1	9606.ENSP00000269980	9606.ENSP00000472474	0	0	0	0	0	0	0.900	0	0.900
BCKDHA	BCKDHB	9606.ENSP00000269980	9606.ENSP00000318351	0	0	0	0	0	0.996	0.978	0	0.999
BCKDHA	PDHB	9606.ENSP00000269980	9606.ENSP00000307241	0	0	0	0	0	0.776	0.740	0	0.939
BCKDHB	DLD	9606.ENSP00000318351	9606.ENSP00000205402	0	0	0	0	0	0.290	0.979	0	0.985
BCKDHB	PDHX	9606.ENSP00000318351	9606.ENSP00000227868	0	0	0	0	0	0.516	0.633	0	0.814
BCKDHB	SDS	9606.ENSP00000318351	9606.ENSP00000257549	0	0	0	0	0	0	0.800	0	0.800
BCKDHB	CS	9606.ENSP00000318351	9606.ENSP00000342056	0	0	0	0	0	0.144	0.792	0	0.814
BCKDHB	IL4I1	9606.ENSP00000318351	9606.ENSP00000472474	0	0	0	0	0	0	0.900	0	0.900
BHMT	SDS	9606.ENSP00000274353	9606.ENSP00000257549	0	0	0	0	0	0.095	0.800	0	0.811
BHMT	IL4I1	9606.ENSP00000274353	9606.ENSP00000472474	0	0	0	0	0	0	0.900	0	0.900
BHMT	MTR	9606.ENSP00000274353	9606.ENSP00000355536	0	0	0	0.571	0	0	0.900	0	0.900
BHMT	CBS	9606.ENSP00000274353	9606.ENSP00000381231	0	0	0	0	0	0	0.909	0	0.909
BHMT	MAT1A	9606.ENSP00000274353	9606.ENSP00000361287	0	0	0	0	0	0	0.942	0	0.942
BOLA3	GLRX3	9606.ENSP00000331369	9606.ENSP00000357633	0	0	0	0	0	0.664	0.540	0	0.839
CACNA1F	STAC3	9606.ENSP00000365441	9606.ENSP00000329200	0	0	0	0	0	0	0.720	0	0.720
CACNA1F	RYR1	9606.ENSP00000365441	9606.ENSP00000352608	0	0	0	0	0	0.085	0.720	0	0.732
CALML3	PYGM	9606.ENSP00000315299	9606.ENSP00000164139	0	0	0	0	0	0.179	0.650	0	0.700
CALML3	PHKB	9606.ENSP00000315299	9606.ENSP00000313504	0	0	0	0	0	0.126	0.900	0	0.908
CALML3	PHKA1	9606.ENSP00000315299	9606.ENSP00000362643	0	0	0	0	0	0.142	0.900	0	0.910
CALML3	PHKA2	9606.ENSP00000315299	9606.ENSP00000369274	0	0	0	0	0	0.129	0.900	0	0.909
CALML3	CAV3	9606.ENSP00000315299	9606.ENSP00000341940	0	0	0	0	0	0	0.800	0	0.800
CALML3	RYR1	9606.ENSP00000315299	9606.ENSP00000352608	0	0	0	0	0	0.409	0.900	0	0.938
CASQ1	RYR1	9606.ENSP00000357057	9606.ENSP00000352608	0	0	0	0	0	0.091	0.900	0	0.905
CAV3	SGCA	9606.ENSP00000341940	9606.ENSP00000262018	0	0	0	0	0	0.106	0.720	0	0.738
CAV3	SGCD	9606.ENSP00000341940	9606.ENSP00000338343	0	0	0	0	0	0	0.900	0	0.900
CAV3	SGCB	9606.ENSP00000341940	9606.ENSP00000370839	0	0	0	0	0	0	0.900	0	0.900
CBS	SDS	9606.ENSP00000381231	9606.ENSP00000257549	0	0	0	0	0	0	0.928	0	0.928
CBS	SHMT1	9606.ENSP00000381231	9606.ENSP00000318868	0	0	0	0	0	0	0.900	0	0.900
CBS	MTR	9606.ENSP00000381231	9606.ENSP00000355536	0	0	0	0	0	0	0.909	0	0.909
CBS	CBSL	9606.ENSP00000381231	9606.ENSP00000485527	0	0	0	0.987	0	0.900	0	0	0.900
CD38	NADK2	9606.ENSP00000226279	9606.ENSP00000371362	0	0	0	0	0	0	0.900	0	0.900
CD38	RYR1	9606.ENSP00000226279	9606.ENSP00000352608	0	0	0	0	0	0	0.900	0	0.900
CD38	PNP	9606.ENSP00000226279	9606.ENSP00000354532	0	0	0	0	0	0	0.900	0	0.900
CD38	SIRT5	9606.ENSP00000226279	9606.ENSP00000476228	0	0	0	0	0	0	0.900	0	0.900
CDO1	GOT1	9606.ENSP00000250535	9606.ENSP00000359539	0	0	0	0	0	0	0.913	0	0.913
CDO1	GADL1	9606.ENSP00000250535	9606.ENSP00000282538	0	0	0	0	0	0	0.912	0	0.912
CEPT1	PLA2G7	9606.ENSP00000441980	9606.ENSP00000274793	0	0	0	0	0	0	0.900	0	0.900
CEPT1	PISD	9606.ENSP00000441980	9606.ENSP00000391739	0	0	0	0	0	0	0.900	0	0.900
CERS4	CERS5	9606.ENSP00000251363	9606.ENSP00000325485	0	0	0	0.910	0	0	0.900	0	0.900
CERS4	SGPP2	9606.ENSP00000251363	9606.ENSP00000315137	0	0	0	0	0	0.126	0.900	0	0.908
CERS4	SPHK2	9606.ENSP00000251363	9606.ENSP00000469158	0	0	0	0	0	0	0.900	0	0.900
CERS4	SGMS1	9606.ENSP00000251363	9606.ENSP00000354829	0	0	0	0	0	0	0.900	0	0.900
CERS4	SMPD1	9606.ENSP00000251363	9606.ENSP00000340409	0	0	0	0	0	0	0.900	0	0.900
CERS4	SMPD2	9606.ENSP00000251363	9606.ENSP00000258052	0	0	0	0	0	0	0.900	0	0.900
CERS5	SMPD2	9606.ENSP00000325485	9606.ENSP00000258052	0	0	0	0	0	0	0.900	0	0.900
CERS5	SGPP2	9606.ENSP00000325485	9606.ENSP00000315137	0	0	0	0	0	0.126	0.900	0	0.908
CERS5	SGMS1	9606.ENSP00000325485	9606.ENSP00000354829	0	0	0	0	0	0	0.900	0	0.900
CERS5	SPHK2	9606.ENSP00000325485	9606.ENSP00000469158	0	0	0	0	0	0	0.900	0	0.900
CERS5	SMPD1	9606.ENSP00000325485	9606.ENSP00000340409	0	0	0	0	0	0	0.900	0	0.900
CETP	DBI	9606.ENSP00000200676	9606.ENSP00000486361	0	0	0	0	0	0	0.720	0	0.720
CETP	PLA2G7	9606.ENSP00000200676	9606.ENSP00000274793	0	0	0	0	0	0	0.720	0	0.720
CETP	LPA	9606.ENSP00000200676	9606.ENSP00000321334	0	0	0	0	0	0	0.720	0	0.720
CHIA	CHIT1	9606.ENSP00000358755	9606.ENSP00000356198	0	0	0	0.950	0	0	0.900	0	0.900
CIAO1	CIAO2A	9606.ENSP00000418287	9606.ENSP00000300030	0	0	0	0	0	0.972	0.900	0	0.997
COQ2	HPD	9606.ENSP00000310873	9606.ENSP00000289004	0	0	0	0	0	0	0.792	0	0.792
COQ3	COQ4	9606.ENSP00000254759	9606.ENSP00000300452	0	0	0	0	0	0.508	0.540	0	0.764
COQ3	COQ5	9606.ENSP00000254759	9606.ENSP00000288532	0	0	0	0	0	0.404	0.540	0	0.714
COQ3	COQ9	9606.ENSP00000254759	9606.ENSP00000262507	0	0	0	0	0	0.434	0.540	0	0.728
COQ3	COQ6	9606.ENSP00000254759	9606.ENSP00000333946	0	0	0	0	0	0.565	0.843	0	0.928
COQ4	COQ9	9606.ENSP00000300452	9606.ENSP00000262507	0	0	0	0	0	0.466	0.540	0	0.744
COQ4	COQ5	9606.ENSP00000300452	9606.ENSP00000288532	0	0	0	0	0	0.510	0.540	0	0.764
COQ5	COQ9	9606.ENSP00000288532	9606.ENSP00000262507	0	0	0	0	0	0.395	0.540	0	0.709
COQ5	COQ6	9606.ENSP00000288532	9606.ENSP00000333946	0	0	0	0	0	0.292	0.924	0	0.944
COQ6	COQ9	9606.ENSP00000333946	9606.ENSP00000262507	0	0	0	0	0	0.467	0.540	0	0.744
COX5A	NDUFS7	9606.ENSP00000317780	9606.ENSP00000233627	0	0	0	0	0	0.858	0	0	0.858
COX5A	NDUFS4	9606.ENSP00000317780	9606.ENSP00000296684	0	0	0	0	0	0.858	0	0	0.858
COX5A	MT-CYB	9606.ENSP00000317780	9606.ENSP00000354554	0	0	0	0	0	0.957	0.540	0	0.979
CPS1	OTC	9606.ENSP00000402608	9606.ENSP00000039007	0	0	0	0	0	0.188	0.956	0	0.963
CPS1	GLUD1	9606.ENSP00000402608	9606.ENSP00000277865	0	0	0	0	0	0.053	0.938	0	0.939
CPS1	GLS2	9606.ENSP00000402608	9606.ENSP00000310447	0	0	0	0	0	0	0.900	0	0.900
CPT1A	CPT1C	9606.ENSP00000265641	9606.ENSP00000376303	0	0	0	0.957	0	0	0.900	0	0.900
CRB1	MPP5	9606.ENSP00000356370	9606.ENSP00000261681	0	0	0	0	0	0.855	0	0	0.855
CS	PCK2	9606.ENSP00000342056	9606.ENSP00000216780	0	0	0	0	0	0	0.900	0	0.900
CS	L2HGDH	9606.ENSP00000342056	9606.ENSP00000267436	0	0	0	0	0	0	0.809	0	0.809
CS	MMUT	9606.ENSP00000342056	9606.ENSP00000274813	0	0	0	0	0	0.166	0.800	0	0.826
CS	GLUD1	9606.ENSP00000342056	9606.ENSP00000277865	0	0	0	0	0	0.156	0.800	0	0.823
CS	PDHB	9606.ENSP00000342056	9606.ENSP00000307241	0	0	0	0	0	0.189	0.792	0	0.824
CS	PCK1	9606.ENSP00000342056	9606.ENSP00000319814	0	0	0	0	0	0	0.900	0	0.900
CS	MDH2	9606.ENSP00000342056	9606.ENSP00000327070	0	0	0	0	0	0.548	0.979	0	0.990
CS	IL4I1	9606.ENSP00000342056	9606.ENSP00000472474	0	0	0	0	0	0	0.800	0	0.800
CS	GOT1	9606.ENSP00000342056	9606.ENSP00000359539	0	0	0	0	0	0	0.800	0	0.800
CS	HMGCL	9606.ENSP00000342056	9606.ENSP00000363614	0	0	0	0	0	0	0.800	0	0.800
CS	SUCLG2	9606.ENSP00000342056	9606.ENSP00000419325	0	0	0	0	0	0.580	0.434	0	0.752
CS	SUCLA2	9606.ENSP00000342056	9606.ENSP00000494360	0	0	0	0	0	0.578	0.434	0	0.751
CS	ME1	9606.ENSP00000342056	9606.ENSP00000358719	0	0	0	0	0	0	0.931	0	0.931
CS	PC	9606.ENSP00000342056	9606.ENSP00000498994	0	0	0	0	0	0.062	0.913	0	0.915
CS	SDHB	9606.ENSP00000342056	9606.ENSP00000364649	0	0	0	0	0	0.488	0.793	0	0.889
CUL2	MCM6	9606.ENSP00000414095	9606.ENSP00000264156	0	0	0	0	0	0.800	0	0	0.800
CYB5R3	MARC1	9606.ENSP00000354468	9606.ENSP00000355877	0	0	0	0	0	0	0.900	0	0.900
CYP51A1	SREBF2	9606.ENSP00000003100	9606.ENSP00000354476	0	0	0	0	0	0	0.750	0	0.750
CYP51A1	FDFT1	9606.ENSP00000003100	9606.ENSP00000491537	0	0	0	0	0	0.954	0	0	0.954
CYP7A1	SULT2B1	9606.ENSP00000301645	9606.ENSP00000201586	0	0	0	0	0	0	0.900	0	0.900
CYP7A1	SOAT2	9606.ENSP00000301645	9606.ENSP00000301466	0	0	0	0	0	0.048	0.800	0	0.801
CYP7A1	LIPA	9606.ENSP00000301645	9606.ENSP00000337354	0	0	0	0	0	0.068	0.800	0	0.805
DAO	GNMT	9606.ENSP00000228476	9606.ENSP00000361894	0	0	0	0	0	0	0.900	0	0.900
DAO	PIPOX	9606.ENSP00000228476	9606.ENSP00000317721	0	0	0	0	0	0	0.900	0	0.900
DAO	SHMT1	9606.ENSP00000228476	9606.ENSP00000318868	0	0	0	0	0	0	0.938	0	0.938
DAO	SARDH	9606.ENSP00000228476	9606.ENSP00000360938	0	0	0	0	0	0.361	0.927	0	0.951
DBI	PLA2G7	9606.ENSP00000486361	9606.ENSP00000274793	0	0	0	0	0	0	0.900	0	0.900
DBI	LPA	9606.ENSP00000486361	9606.ENSP00000321334	0	0	0	0	0	0	0.720	0	0.720
DEPTOR	RPS6KB1	9606.ENSP00000286234	9606.ENSP00000225577	0	0	0	0	0	0.292	0.900	0	0.926
DGKH	GPD2	9606.ENSP00000337572	9606.ENSP00000308610	0	0	0	0	0	0	0.800	0	0.800
DGKH	LPL	9606.ENSP00000337572	9606.ENSP00000497642	0	0	0	0	0	0	0.900	0	0.900
DHFR	SHMT1	9606.ENSP00000396308	9606.ENSP00000318868	0	0	0	0	0	0	0.956	0	0.956
DHFR	MTR	9606.ENSP00000396308	9606.ENSP00000355536	0	0	0	0	0	0.136	0.900	0	0.909
DHODH	UMPS	9606.ENSP00000219240	9606.ENSP00000232607	0	0	0	0	0	0.088	0.979	0	0.980
DHTKD1	DLD	9606.ENSP00000263035	9606.ENSP00000205402	0	0	0	0	0	0.462	0.928	0	0.959
DHTKD1	PDHX	9606.ENSP00000263035	9606.ENSP00000227868	0	0	0	0	0	0.466	0.594	0	0.774
DHTKD1	RNF8	9606.ENSP00000263035	9606.ENSP00000362578	0	0	0	0	0	0.784	0	0	0.784
DHTKD1	GCDH	9606.ENSP00000263035	9606.ENSP00000466845	0	0	0	0	0	0	0.900	0	0.900
DLD	GLS2	9606.ENSP00000205402	9606.ENSP00000310447	0	0	0	0	0	0	0.800	0	0.800
DLD	SUCLG2	9606.ENSP00000205402	9606.ENSP00000419325	0	0	0	0	0	0.228	0.669	0	0.734
DLD	GLUD1	9606.ENSP00000205402	9606.ENSP00000277865	0	0	0	0	0	0	0.800	0	0.800
DLD	SUCLG1	9606.ENSP00000205402	9606.ENSP00000377446	0	0	0	0	0	0.188	0.764	0	0.801
DLD	GCDH	9606.ENSP00000205402	9606.ENSP00000466845	0	0	0	0	0	0	0.918	0	0.918
DLD	SHMT1	9606.ENSP00000205402	9606.ENSP00000318868	0	0	0	0	0	0	0.935	0	0.935
DLD	SUCLA2	9606.ENSP00000205402	9606.ENSP00000494360	0	0	0	0	0	0.187	0.669	0	0.720
DLD	PDHA2	9606.ENSP00000205402	9606.ENSP00000295266	0	0	0	0	0	0.052	0.978	0	0.978
DLD	OGDH	9606.ENSP00000205402	9606.ENSP00000388183	0	0	0	0	0	0.880	0.978	0	0.997
DLD	PDHB	9606.ENSP00000205402	9606.ENSP00000307241	0	0	0	0	0	0.907	0.980	0	0.998
DLD	PDHX	9606.ENSP00000205402	9606.ENSP00000227868	0	0	0	0	0	0.991	0.978	0	0.999
DPYS	UPB1	9606.ENSP00000276651	9606.ENSP00000324343	0	0	0	0	0	0	0.923	0	0.923
ECHS1	EHHADH	9606.ENSP00000357535	9606.ENSP00000231887	0	0	0	0.733	0	0.225	0.940	0	0.952
ECHS1	MCCC1	9606.ENSP00000357535	9606.ENSP00000265594	0	0	0	0	0	0.066	0.920	0	0.922
ECHS1	MCCC2	9606.ENSP00000357535	9606.ENSP00000343657	0	0	0	0	0	0	0.924	0	0.924
ECHS1	GCDH	9606.ENSP00000357535	9606.ENSP00000466845	0	0	0	0	0	0.091	0.915	0	0.919
ECHS1	IVD	9606.ENSP00000357535	9606.ENSP00000499074	0	0	0	0	0	0.205	0.915	0	0.929
EHHADH	OXCT1	9606.ENSP00000231887	9606.ENSP00000196371	0	0	0	0	0	0	0.924	0	0.924
EHHADH	PCCB	9606.ENSP00000231887	9606.ENSP00000419027	0	0	0	0	0	0	0.849	0	0.849
EHHADH	MCCC1	9606.ENSP00000231887	9606.ENSP00000265594	0	0	0	0	0	0.066	0.920	0	0.922
EHHADH	MCCC2	9606.ENSP00000231887	9606.ENSP00000343657	0	0	0	0	0	0	0.924	0	0.924
EHHADH	IVD	9606.ENSP00000231887	9606.ENSP00000499074	0	0	0	0	0	0.091	0.915	0	0.919
EHHADH	GCDH	9606.ENSP00000231887	9606.ENSP00000466845	0	0	0	0	0	0.091	0.915	0	0.919
EIF2AK2	ILF3	9606.ENSP00000233057	9606.ENSP00000404121	0	0	0	0	0	0.820	0	0	0.820
F13B	FGG	9606.ENSP00000356382	9606.ENSP00000336829	0	0	0	0	0	0.537	0.500	0	0.758
FADS1	HACD2	9606.ENSP00000322229	9606.ENSP00000373153	0	0	0	0	0	0	0.900	0	0.900
FAH	SDHB	9606.ENSP00000385080	9606.ENSP00000364649	0	0	0	0	0	0	0.800	0	0.800
FAH	FAHD1	9606.ENSP00000385080	9606.ENSP00000372112	0	0	0	0	0	0	0.900	0	0.900
FAH	GSTZ1	9606.ENSP00000385080	9606.ENSP00000451976	0	0	0	0	0	0	0.977	0	0.977
FAHD1	SDHB	9606.ENSP00000372112	9606.ENSP00000364649	0	0	0	0	0	0	0.800	0	0.800
FANCC	FANCG	9606.ENSP00000289081	9606.ENSP00000367910	0	0	0	0	0	0.998	0.900	0	0.999
FDFT1	GGPS1	9606.ENSP00000491537	9606.ENSP00000282841	0	0	0	0	0	0.091	0.847	0	0.855
FFAR1	GIP	9606.ENSP00000246553	9606.ENSP00000350005	0	0	0	0	0	0	0.750	0	0.750
FFAR1	GCG	9606.ENSP00000246553	9606.ENSP00000387662	0	0	0	0	0	0	0.700	0	0.700
FFAR4	GCG	9606.ENSP00000360538	9606.ENSP00000387662	0	0	0	0	0	0	0.700	0	0.700
FOXA3	HNF1A	9606.ENSP00000304004	9606.ENSP00000438804	0	0	0	0	0	0	0.750	0	0.750
FST	INHBC	9606.ENSP00000256759	9606.ENSP00000308716	0	0	0	0	0	0.113	0.900	0	0.907
FST	INHBB	9606.ENSP00000256759	9606.ENSP00000295228	0	0	0	0	0	0.265	0.900	0	0.923
G6PC	GCK	9606.ENSP00000253801	9606.ENSP00000223366	0	0	0	0	0	0	0.900	0	0.900
G6PC	TKT	9606.ENSP00000253801	9606.ENSP00000391481	0	0	0	0	0	0.045	0.800	0	0.800
G6PC	LCT	9606.ENSP00000253801	9606.ENSP00000264162	0	0	0	0	0	0	0.900	0	0.900
G6PC	G6PC3	9606.ENSP00000253801	9606.ENSP00000269097	0	0	0	0.845	0	0	0.900	0	0.900
G6PC	G6PD	9606.ENSP00000253801	9606.ENSP00000377192	0	0	0	0	0	0	0.800	0	0.800
G6PC	H6PD	9606.ENSP00000253801	9606.ENSP00000473348	0	0	0	0	0	0	0.800	0	0.800
G6PC3	GCK	9606.ENSP00000269097	9606.ENSP00000223366	0	0	0	0	0	0	0.900	0	0.900
G6PC3	LCT	9606.ENSP00000269097	9606.ENSP00000264162	0	0	0	0	0	0	0.900	0	0.900
G6PC3	TKT	9606.ENSP00000269097	9606.ENSP00000391481	0	0	0	0	0	0.045	0.800	0	0.800
G6PC3	G6PD	9606.ENSP00000269097	9606.ENSP00000377192	0	0	0	0	0	0	0.800	0	0.800
G6PC3	H6PD	9606.ENSP00000269097	9606.ENSP00000473348	0	0	0	0	0	0	0.800	0	0.800
G6PD	GCK	9606.ENSP00000377192	9606.ENSP00000223366	0	0	0	0	0	0	0.830	0	0.830
G6PD	PGLS	9606.ENSP00000377192	9606.ENSP00000252603	0	0	0	0	0	0	0.955	0	0.955
G6PD	PDHA2	9606.ENSP00000377192	9606.ENSP00000295266	0	0	0	0	0	0.073	0.800	0	0.806
G6PD	PDHB	9606.ENSP00000377192	9606.ENSP00000307241	0	0	0	0	0	0	0.800	0	0.800
G6PD	H6PD	9606.ENSP00000377192	9606.ENSP00000473348	0	0	0	0.761	0	0	0.955	0	0.955
GAA	GYG1	9606.ENSP00000305692	9606.ENSP00000340736	0	0	0	0	0	0	0.750	0	0.750
GADL1	IL4I1	9606.ENSP00000282538	9606.ENSP00000472474	0	0	0	0	0	0	0.800	0	0.800
GADL1	GOT1	9606.ENSP00000282538	9606.ENSP00000359539	0	0	0	0	0	0	0.800	0	0.800
GADL1	UPB1	9606.ENSP00000282538	9606.ENSP00000324343	0	0	0	0	0	0	0.900	0	0.900
GBE1	PYGM	9606.ENSP00000410833	9606.ENSP00000164139	0	0	0	0	0	0.229	0.952	0	0.961
GBE1	GYS2	9606.ENSP00000410833	9606.ENSP00000261195	0	0	0	0	0	0	0.937	0	0.937
GBE1	GYS1	9606.ENSP00000410833	9606.ENSP00000317904	0	0	0	0	0	0.779	0.937	0	0.985
GBE1	GYG1	9606.ENSP00000410833	9606.ENSP00000340736	0	0	0	0	0	0.785	0.900	0	0.977
GCG	IDE	9606.ENSP00000387662	9606.ENSP00000265986	0	0	0	0	0	0.946	0	0	0.946
GCG	LEP	9606.ENSP00000387662	9606.ENSP00000312652	0	0	0	0	0	0	0.750	0	0.750
GCG	GLP1R	9606.ENSP00000387662	9606.ENSP00000362353	0	0	0	0	0	0.926	0.900	0	0.992
GCG	GCGR	9606.ENSP00000387662	9606.ENSP00000383558	0	0	0	0	0	0.900	0.900	0	0.989
GCG	GIPR	9606.ENSP00000387662	9606.ENSP00000467494	0	0	0	0	0	0.427	0.900	0	0.940
GCK	TKT	9606.ENSP00000223366	9606.ENSP00000391481	0	0	0	0	0	0	0.800	0	0.800
GCK	LCT	9606.ENSP00000223366	9606.ENSP00000264162	0	0	0	0	0	0	0.900	0	0.900
GCK	H6PD	9606.ENSP00000223366	9606.ENSP00000473348	0	0	0	0	0	0	0.830	0	0.830
GCK	GCKR	9606.ENSP00000223366	9606.ENSP00000264717	0	0	0	0	0	0.889	0.900	0	0.988
GFPT1	GLS2	9606.ENSP00000349860	9606.ENSP00000310447	0	0	0	0	0	0	0.900	0	0.900
GGPS1	MVD	9606.ENSP00000282841	9606.ENSP00000301012	0	0	0	0	0	0.069	0.940	0	0.942
GGT1	GLS2	9606.ENSP00000248923	9606.ENSP00000310447	0	0	0	0	0	0	0.800	0	0.800
GGT1	GLUD1	9606.ENSP00000248923	9606.ENSP00000277865	0	0	0	0	0	0	0.800	0	0.800
GIP	ISL1	9606.ENSP00000350005	9606.ENSP00000230658	0	0	0	0	0	0	0.750	0	0.750
GIP	GIPR	9606.ENSP00000350005	9606.ENSP00000467494	0	0	0	0	0	0.952	0.900	0	0.995
GIP	GLP1R	9606.ENSP00000350005	9606.ENSP00000362353	0	0	0	0	0	0.156	0.900	0	0.911
GIPR	VIP	9606.ENSP00000467494	9606.ENSP00000356213	0	0	0	0	0	0.105	0.900	0	0.906
GK	GPAT3	9606.ENSP00000401720	9606.ENSP00000264409	0	0	0	0	0	0.049	0.900	0	0.900
GK	GPAM	9606.ENSP00000401720	9606.ENSP00000265276	0	0	0	0	0	0	0.900	0	0.900
GK	GPAT4	9606.ENSP00000401720	9606.ENSP00000380184	0	0	0	0	0	0.049	0.900	0	0.900
GK	GPAT2	9606.ENSP00000401720	9606.ENSP00000389395	0	0	0	0	0	0	0.900	0	0.900
GLP1R	VIP	9606.ENSP00000362353	9606.ENSP00000356213	0	0	0	0	0	0.105	0.900	0	0.906
GLS2	L2HGDH	9606.ENSP00000310447	9606.ENSP00000267436	0	0	0	0	0	0	0.800	0	0.800
GLS2	GLUD1	9606.ENSP00000310447	9606.ENSP00000277865	0	0	0	0	0	0	0.956	0	0.956
GLUD1	PCK2	9606.ENSP00000277865	9606.ENSP00000216780	0	0	0	0	0	0	0.800	0	0.800
GLUD1	IDH3G	9606.ENSP00000277865	9606.ENSP00000217901	0	0	0	0	0	0	0.830	0	0.830
GLUD1	L2HGDH	9606.ENSP00000277865	9606.ENSP00000267436	0	0	0	0	0	0	0.800	0	0.800
GLUD1	PCK1	9606.ENSP00000277865	9606.ENSP00000319814	0	0	0	0	0	0	0.800	0	0.800
GLUD1	MDH2	9606.ENSP00000277865	9606.ENSP00000327070	0	0	0	0	0	0.088	0.800	0	0.809
GLUD1	OAT	9606.ENSP00000277865	9606.ENSP00000357838	0	0	0	0	0	0	0.792	0	0.792
GLUD1	OGDH	9606.ENSP00000277865	9606.ENSP00000388183	0	0	0	0	0	0.090	0.823	0	0.832
GLUD1	NAGS	9606.ENSP00000277865	9606.ENSP00000293404	0	0	0	0	0	0	0.900	0	0.900
GLUD1	GPT2	9606.ENSP00000277865	9606.ENSP00000345282	0	0	0	0	0	0	0.918	0	0.918
GLUD1	GOT1	9606.ENSP00000277865	9606.ENSP00000359539	0	0	0	0	0	0.101	0.900	0	0.906
GLUD1	PC	9606.ENSP00000277865	9606.ENSP00000498994	0	0	0	0	0	0	0.956	0	0.956
GNMT	PIPOX	9606.ENSP00000361894	9606.ENSP00000317721	0	0	0	0	0	0	0.900	0	0.900
GNMT	SHMT1	9606.ENSP00000361894	9606.ENSP00000318868	0	0	0	0	0	0	0.900	0	0.900
GNMT	SARDH	9606.ENSP00000361894	9606.ENSP00000360938	0	0	0	0	0	0	0.900	0	0.900
GOT1	PCK2	9606.ENSP00000359539	9606.ENSP00000216780	0	0	0	0	0	0	0.800	0	0.800
GOT1	IDH3G	9606.ENSP00000359539	9606.ENSP00000217901	0	0	0	0	0	0.086	0.800	0	0.809
GOT1	HPD	9606.ENSP00000359539	9606.ENSP00000289004	0	0	0	0	0	0	0.942	0	0.942
GOT1	NAGS	9606.ENSP00000359539	9606.ENSP00000293404	0	0	0	0	0	0	0.900	0	0.900
GOT1	PCK1	9606.ENSP00000359539	9606.ENSP00000319814	0	0	0	0	0	0	0.800	0	0.800
GOT1	MDH2	9606.ENSP00000359539	9606.ENSP00000327070	0	0	0	0	0	0.061	0.939	0	0.941
GOT1	GPT2	9606.ENSP00000359539	9606.ENSP00000345282	0	0	0	0	0	0.220	0.914	0	0.930
GOT1	SDHB	9606.ENSP00000359539	9606.ENSP00000364649	0	0	0	0	0	0.091	0.800	0	0.810
GOT1	OGDH	9606.ENSP00000359539	9606.ENSP00000388183	0	0	0	0	0	0	0.822	0	0.822
GOT1	IL4I1	9606.ENSP00000359539	9606.ENSP00000472474	0	0	0	0	0	0	0.900	0	0.900
GOT1	PC	9606.ENSP00000359539	9606.ENSP00000498994	0	0	0	0	0	0.292	0.830	0	0.875
GPAM	GPAT3	9606.ENSP00000265276	9606.ENSP00000264409	0	0	0	0	0	0	0.918	0	0.918
GPAM	GPAT2	9606.ENSP00000265276	9606.ENSP00000389395	0	0	0	0.795	0	0	0.900	0	0.900
GPAM	GPD2	9606.ENSP00000265276	9606.ENSP00000308610	0	0	0	0	0	0	0.913	0	0.913
GPAM	GPD1	9606.ENSP00000265276	9606.ENSP00000301149	0	0	0	0	0	0	0.942	0	0.942
GPAM	GPAT4	9606.ENSP00000265276	9606.ENSP00000380184	0	0	0	0	0	0	0.918	0	0.918
GPAT2	GPAT3	9606.ENSP00000389395	9606.ENSP00000264409	0	0	0	0	0	0	0.918	0	0.918
GPAT2	GPD1	9606.ENSP00000389395	9606.ENSP00000301149	0	0	0	0	0	0	0.942	0	0.942
GPAT2	GPD2	9606.ENSP00000389395	9606.ENSP00000308610	0	0	0	0	0	0	0.913	0	0.913
GPAT2	GPAT4	9606.ENSP00000389395	9606.ENSP00000380184	0	0	0	0	0	0	0.918	0	0.918
